ID,T<sub>off</sub>,tau off unnormalized,1AP ∆Ffast normalized,1AP ∆Ffast unnormalized,1AP ∆F/F0 normalized,1AP ∆F/F0 unnormalized,20AP ∆F/F0,20AP ∆F/F0 unnormalized 
4058,1.3123841,0.590286397,1.123120253,21.4992864,1.640197992,3.006013234,0.826308958,99.38707643
8207,28.73800067,7.267245354,1.920760857,17.35891417,0.901663037,3.240168042,0.56415152,34.49641636
5995,0.75291495,0.238717909,0.746136127,9.257327641,1.062979079,3.004997299,0.762921466,32.83338528
9589,3.690040961,0.767125771,1.479272036,13.45603212,0.665205236,3.062101307,0.654978192,56.53675863
4630,1.111219686,0.227218513,1.157316457,10.49101364,0.889098039,3.000230018,0.740673507,43.12346346
7922,5.802389018,1.26453909,1.097501442,11.6528938,1.476399563,3.239964642,1.429366929,47.02188826
5845,1.369751628,0.43134057,1.006154088,7.185968298,1.157765347,2.99999097,1.190860039,44.85432922
3233,1.31447921,0.307509577,0.73360771,5.686374783,1.016994562,2.999688324,0.553919023,34.44388844
3084,1.016052708,0.282388856,1.082219228,8.709031217,0.529564463,2.994631926,0.576050436,40.48117275
2139,1.111227455,0.407135758,0.698165356,7.437585305,0.869056823,2.986639406,0.716614652,67.85816669
4408,0.950591976,0.33337556,0.854248129,7.649887099,1.26370893,2.98533996,1.472965646,69.44362122
5248,1.007401007,0.207848105,1.126400347,16.36127998,1.427836506,2.983732733,1.331869569,130.1979939
796,0.916663187,0.194817427,0.682328576,9.211330909,1.768344989,2.983710989,0.635170761,35.92984321
8609,1.140424782,0.449793698,1.240217381,9.656400977,1.330723368,2.982590273,0.942916236,41.32723518
4668,1.125933166,0.247324697,1.046763162,7.277459545,0.574709715,2.980808344,0.670658466,44.9154534
4436,2.597406593,0.925229561,1.098173217,19.17731065,0.713340424,3.059753966,1.656980209,202.8623908
3443,1.176554928,0.258444372,1.437196254,9.991885439,0.574681145,2.980660162,0.592801121,39.70117803
2226,1.444804987,0.577957346,0.975529848,6.083380998,0.611951648,2.980322641,0.990657015,105.9323319
8457,1.247752417,0.304404485,0.866582117,8.972259412,0.841119157,2.980318482,0.929005986,44.01794913
4283,0.99132068,0.202701962,0.777631666,7.049190707,0.882036489,2.976401064,0.994904355,43.27994136
2668,2.185069461,0.560101201,0.749579481,6.25424835,1.395535755,3.056089791,0.970052739,71.52501493
7331,0.753846597,0.416984249,0.616677246,8.051055955,0.956464023,2.975545373,0.708855714,27.79387165
3143,2.793906938,0.739049132,0.89983978,12.93372803,1.158329494,3.042080355,1.287774191,67.99677532
6820,0.793091615,0.207764322,0.385725469,11.18461719,1.847058684,7.950130853,0.325802251,51.3764163
6820,0.728804852,0.221829541,0.579197569,11.08726727,0.868146972,5.410894745,0.325802251,51.3764163
6820,0.958261347,0.274640988,0.72491798,18.83988406,1.308488041,4.913002707,0.325802251,51.3764163
6820,0.70079553,0.429055783,0.910305865,11.47308493,1.268810657,4.831283609,0.325802251,51.3764163
6820,0.857032164,0.3646482,0.684297543,8.733927483,0.974908524,4.451665575,0.325802251,51.3764163
2209,1.020226625,0.193789003,1.027255069,7.27148847,1.790509589,2.968961479,0.746365589,50.11463988
4492,2.858493226,1.383368518,1.415814751,22.37345335,0.815983112,3.039814882,1.545442854,167.6532373
2696,0.525698507,0.194575772,0.73418734,14.23509858,1.144786614,6.576199118,0.406652877,51.3046871
2696,0.664948931,0.451103626,1.037464506,14.57994429,0.880641066,5.779340984,0.406652877,51.3046871
2696,0.621002682,0.18449264,1.367569953,19.67005612,0.870352951,2.894608,0.406652877,51.3046871
2696,0.530339985,0.146347426,1.044634485,9.706619253,0.435902264,2.331468943,0.406652877,51.3046871
2696,0.627886921,0.11870055,0.840633479,13.18691641,1.366728769,2.029153163,0.406652877,51.3046871
3318,1.016487723,0.232649276,0.856869988,8.049226338,1.004632188,2.968582464,0.721184583,36.37454605
4605,3.230882998,0.960512472,0.904778044,10.62071603,1.512066407,3.03414027,0.98666019,76.06095153
2453,1.204763344,0.250601775,0.744067403,4.89425919,1.798292525,2.965731756,0.999045278,58.37615985
6412,2.876746074,0.821078465,0.926925166,8.404090035,1.355631101,3.031245951,2.261817567,223.2952646
8718,18.02038178,5.936157636,1.960284823,21.23531117,0.83982725,3.229382885,1.770474639,90.15870378
3515,1.204639077,0.246583635,0.601603694,8.695054298,0.947974559,2.965357877,0.79903464,52.14425023
3691,1.370233134,0.40303179,0.727939757,8.052383766,1.035443845,2.958583419,1.116438567,43.6917737
3530,1.077467693,0.252347386,1.114896315,16.66643734,1.20053081,2.955685671,0.952042295,103.2797637
128,0.643074853,0.193343198,0.821109214,16.36700603,0.969147349,0.964658782,0.144249697,51.10900414
6258,1.030629808,0.278330906,1.074636173,9.34586092,1.139693093,2.952411445,1.322051824,30.54669707
8760,14.82571266,4.201738753,1.635420683,14.87247405,0.884316829,3.228895897,0.565701587,30.76748434
9046,9.463283051,2.471043371,2.895097535,19.58711553,1.153740336,3.227589492,1.957993445,116.4833569
5444,1.224012545,0.236369775,0.757404974,7.90729756,0.768649779,2.947696918,0.766581084,38.96671707
4150,1.14080628,0.233517379,0.806435563,7.836592456,0.94160142,2.94542207,0.87834739,68.89522182
8726,7.066743571,2.32788097,1.921999627,20.82057651,0.838678453,3.224965424,1.64454391,83.74587468
7666,1.236765573,0.382072309,0.933756769,6.678205981,1.136656106,2.94427189,0.76319433,29.52037284
8868,5.440102486,1.074952567,1.686778505,11.79347843,0.948340517,3.224095278,0.92906834,36.45329449
9463,12.46586649,4.570562217,2.014968605,14.31143223,1.194646796,3.216732199,1.170452245,78.34985796
5257,0.776592191,0.284530812,0.795341706,8.472809114,0.855607765,2.940419772,0.641506234,60.74594878
8713,4.846294503,1.271094032,1.028169074,8.857996394,0.827845244,3.022304228,2.066820076,124.6501044
5839,1.641777432,0.430214239,2.268900542,21.08831091,1.251499706,2.939575919,2.409163277,145.678102
7906,2.385120986,0.519799468,1.115084569,11.83958541,1.3737182,3.014629986,2.022986163,66.55018201
2630,0.870847125,0.212199846,0.83827318,8.603780737,0.984591986,2.938545989,0.871446239,104.8161141
3486,1.226066864,0.273113705,1.196726549,10.66799801,0.630031767,2.934249668,1.52978595,95.09846914
6838,2.005417298,0.481847266,1.009520027,8.561551101,0.933696516,3.011295289,0.820803528,47.46130434
6471,0.571481301,0.110498216,0.821677237,8.514487965,0.888412841,2.933095803,0.512488515,17.16934433
5471,0.744511727,0.215820941,0.77561299,8.00531581,0.890393331,2.929980377,0.667610775,33.13722338
4146,0.756795938,0.340392989,1.36449405,22.12196082,1.598447467,2.929496479,0.979334448,29.87885423
7563,0.666375187,0.260442746,1.084311564,8.476842737,0.512222648,2.927522809,0.583087841,25.6796825
4171,0.749350995,0.371856279,0.953196372,12.55128614,1.177069492,2.927075583,0.544219518,72.92167752
4705,0.980326583,0.187891346,0.922702749,6.699581779,0.968937029,2.917362925,0.873328571,29.00699198
4623,0.970120176,0.261989732,1.124817059,8.785773939,1.125819296,2.916470927,0.898725801,36.33252002
9355,3.532941933,0.915665579,1.228086765,11.92003407,1.272432589,3.007473502,1.023015374,59.95189703
4439,2.875909043,1.017557441,0.914006842,18.39102683,1.433654178,2.998024372,1.976747692,159.7354961
191,4.253661733,0.701635969,1.252328542,8.977177359,1.122725791,2.996621149,3.588999634,408.5938576
1192,1.143507565,0.352745825,1.040151986,18.00131348,0.833547945,2.912197501,1.732240422,475.1714239
6803,2.158865437,0.66172943,0.683491241,15.61126073,0.898178521,3.931332169,0.42964271,50.6929156
5222,1.023421971,0.283610755,1.182001447,17.1689015,1.749417986,2.911184763,1.584341753,154.8786178
5096,1.102056238,0.49515238,1.241891095,14.05090718,1.505644088,2.907736864,1.48289048,83.30435395
3538,0.687985079,0.261825843,1.265429754,16.32019349,1.293448161,2.903630864,1.414835185,61.03902782
4435,2.488865867,0.715780175,0.947624622,12.4779197,0.875779698,2.995987619,1.711064275,186.4137006
7897,22.07685954,4.811303033,1.321948654,14.0359973,1.464159565,3.213103918,0.846371746,27.84309392
9036,6.990169037,1.146563415,1.619234663,12.16515554,0.705762048,3.210067857,0.632049068,30.46325413
2388,1.319475595,0.338222596,0.708372893,5.910433931,1.324400458,2.900310295,0.805929152,34.7695141
1182,0.613808773,0.186671978,0.889800733,7.91074311,0.850530568,2.89911535,1.510355421,466.8642348
7661,0.398214604,0.224771399,0.889190556,7.423183298,1.336645188,2.898815946,0.53993681,25.61596083
9441,0.544904169,0.149541931,1.282668938,7.940883097,1.279264432,2.897539298,0.901593749,40.03166193
479,5.001437508,1.131332514,1.266153713,12.46517513,0.59721542,3.208800413,0.656305065,41.24654403
8885,7.556736609,1.520133462,1.220159308,10.15080777,0.927324781,3.207226824,0.847504671,37.3983281
2327,0.955253354,0.382124714,0.92365206,5.454161562,0.594905646,2.897305319,0.968544418,33.88012914
8740,3.355887308,0.91879956,3.110498555,21.21985953,1.459850494,2.984422574,1.59192279,127.3383533
4502,2.812485866,0.986347534,0.702895126,13.67121467,1.263163512,2.984051484,1.567622428,153.6543574
4708,1.579973318,0.317050813,0.863250208,9.826860729,0.938326227,2.894517297,0.713230252,26.13728844
8332,1.357733528,0.388857013,0.788122958,10.86843452,0.842525743,2.893609049,0.502900192,40.77273353
586,1.932169671,0.420562188,1.238730026,10.66919608,0.750052961,2.893414759,0.859662434,44.46758513
9460,2.57761758,0.741586038,1.176024484,9.326433488,1.110626703,2.981538183,2.654662235,93.55097123
7630,0.7647919,0.25684822,1.007573043,8.62797112,0.857093613,2.892083514,0.56440507,26.70225193
4165,,,,,,,0.782862956,50.35676577
9456,60.32543384,12.79980178,2.340487216,16.62344718,1.292575924,3.190035984,0.690451499,45.30379447
8937,54.54186839,9.542048248,1.738794631,12.07974933,0.880065472,3.186069523,0.853795389,33.57700037
8757,1.659840076,0.461888181,1.236904103,13.08101214,0.827705086,2.889733726,0.892922733,44.2196627
8254,1.700048742,0.437393716,2.130290789,19.15348335,0.834764658,2.887217195,0.975627971,64.23181181
7392,1.003059799,0.376024975,0.932192785,9.81261263,0.986872516,2.886378404,0.894441522,31.78682746
6840,1.523978506,0.247618692,0.745713391,9.063313441,1.415846035,2.884396144,1.155646279,30.18751528
4217,1.935837921,0.678292981,1.473534025,13.69577162,1.523651506,2.882702007,2.028481574,122.6589118
8729,6.500521519,1.649539121,2.054416989,14.01525805,1.001992969,3.182677027,1.913602678,115.4095493
2766,1.393446915,0.356721594,1.098786749,8.341009799,1.264857912,2.880285288,1.028762586,76.15139812
2112,0.949837653,0.262451453,1.000188099,7.322553179,0.950451407,2.879938985,0.785042421,49.21407418
4142,0.785731683,0.219111934,0.668882892,6.499915014,1.283232584,2.878395128,0.697804633,40.42156138
8272,5.335558765,1.727949121,1.522908252,18.62572106,0.752003293,3.821213057,0.484183646,50.09921156
7977,4.057756523,1.073742547,0.875168987,8.931945441,1.096482672,2.981288022,1.254758722,80.69692543
2325,2.066023999,0.419134563,1.136289166,7.598476578,1.929493719,2.957768435,1.176381212,62.31449275
2170,1.070150146,0.594815364,0.859824827,13.2388368,0.679269072,2.817128776,0.497992936,49.92023594
2160,1.589982859,0.636032047,0.703389012,8.473745443,0.590273679,2.874746747,1.840280818,86.34927753
2197,1.780244818,0.508564735,0.909651742,13.87742084,0.631792686,2.873665243,0.874049192,48.72473245
6412,3.861641642,0.667044529,1.613466883,11.33334729,1.574139058,2.957220567,2.261817567,223.2952646
129,2.455808926,0.746862427,0.943443299,19.09583326,0.867031331,2.955359789,1.384244362,436.4185989
7900,34.22648676,5.863142828,1.072172815,11.31962668,1.182909547,3.182543697,0.846226024,29.94343773
8580,2.643461292,0.644989944,1.201829005,9.97401197,1.53517641,2.949679631,1.578109706,114.3111659
5568,1.566631715,0.657849578,0.754470419,9.382932898,0.786627315,2.872750404,0.870428772,38.27713122
8451,8.502338552,1.910550234,1.725405398,14.85900017,1.031556329,3.174657484,0.683825273,22.30869333
9315,18.52017074,4.487594131,2.243189854,20.51349426,1.065911061,3.173945894,1.279359914,68.75170097
2206,1.461783975,0.316747267,0.979258241,14.21695667,1.812191505,2.871502443,1.437664584,106.0034952
3180,1.173923532,0.311965436,0.687522099,7.052587928,1.32998298,2.870830681,0.822481016,33.25019485
1079,0.60150519,0.1918279,1.092823858,17.30233811,0.63370664,3.57085409,0.212048685,49.71749503
1079,0.788509677,0.356479702,0.542509133,8.376037407,0.763218209,3.527877819,0.212048685,49.71749503
1079,0.723165271,0.154546019,0.730019694,10.00864198,0.637572456,1.770905008,0.212048685,49.71749503
1079,0.72987732,0.236703895,0.544869572,9.675719045,0.96496339,0.912931533,0.212048685,49.71749503
168,7.117783109,2.166470981,2.625359393,44.66153658,0.509108475,3.173117528,2.3510732,371.2695326
1181,0.634208035,0.256524053,1.086683065,9.546702859,1.014855835,2.870818109,1.377615242,425.8330701
6682,0.791059291,0.168546679,0.61105265,5.1982744,0.920712179,2.869129707,0.530392741,17.55944358
4492,3.398696319,0.879890413,,22.07835648,1.647289111,2.945750451,1.545442854,167.6532373
8796,4.314773599,1.094894898,2.082949248,12.74194981,0.926418249,2.942625519,1.415049823,135.4338218
4488,2.046466129,0.431638388,0.792431638,7.215500796,1.66181906,2.938415871,0.776612888,45.67673456
7664,0.630442912,0.259633635,1.013731521,10.59269828,0.764919783,2.867834159,0.554197343,34.28731043
9378,4.935170159,1.375832261,1.740993419,10.3708132,1.242699661,2.934405597,1.378804362,50.56246066
4583,0.917678559,0.189336469,0.806911777,7.618446122,1.36961141,2.862060452,0.748706444,39.78591037
3066,1.136352808,0.231952933,1.207289223,8.79579369,1.094644316,2.860514756,0.647316912,27.94483204
3545,0.998872169,0.380139855,1.044209038,16.92931634,1.274107665,2.860213846,0.661928407,43.58970684
9451,6.542658572,1.388216006,2.380695088,16.90902594,1.280915208,3.161257711,1.386365003,90.96597701
8599,1.182471699,0.257349669,0.7505829,6.9013848,0.960000779,2.858890638,0.553726321,32.9726908
4034,1.126265374,0.387683259,1.048058966,7.484921015,1.754455662,2.856541484,0.87566261,46.91494231
8088,3.580013529,0.901302391,1.336146745,12.4253162,0.978430489,2.932647455,0.832095114,51.07883566
2341,,,,,,,0.703631271,49.55491748
7645,0.475360039,0.268315979,1.061410082,8.860914619,1.316569989,2.855278357,0.66031719,31.32710899
427,6.462289081,1.496021767,0.890022324,11.29485886,1.162497727,3.157982837,0.524631146,31.23146511
9507,1.770304716,0.375621823,1.217879056,8.65005714,1.156038438,2.853065842,1.33741001,123.6020752
6680,0.76427158,0.154205472,0.833892797,8.761524114,0.816500119,2.85296033,0.561623269,20.71514227
7635,0.821023683,0.240329043,0.819854227,9.513319534,0.551029425,2.850356536,0.503493443,23.4960589
1212,0.691080285,0.187651947,0.994475543,22.31403131,0.834457345,2.850000324,1.309271868,580.7122999
6388,2.866076353,0.659864478,2.074485438,23.638827,0.529048528,2.927407603,2.337640221,95.40914164
4739,0.901649727,0.261372501,1.090404699,11.25436796,0.863905152,2.842816827,0.67580196,36.7010303
9579,3.275935721,1.126337219,1.66853052,13.77559846,0.69588284,2.925883308,0.59564104,48.99076267
2781,1.183852379,0.330365489,1.250632912,8.606875367,1.211016927,2.840227952,1.046044462,94.80222251
3667,2.910895057,0.536921403,1.026082817,11.70151073,0.919878609,2.925277162,0.888410082,39.69179486
3306,1.344374824,0.293468755,1.014406335,7.408152029,1.199033569,2.835706135,0.66805989,27.29284387
3963,0.93436999,0.222465243,0.736082334,12.93231683,0.900736822,2.835637382,0.822913003,40.41217822
1965,2.189194613,0.739070165,1.792882581,15.15581623,0.764178839,2.924869229,0.832304871,51.65704869
4603,1.36754625,0.318873761,0.696162455,8.25295313,1.324645213,2.832212671,0.672921482,45.58651023
8579,1.658951947,0.404775106,0.873895619,7.252483782,1.473884474,2.831913638,1.242803403,90.02308614
2630,0.639797205,0.156015292,1.309441249,11.43484948,0.994011272,2.830797515,0.871446239,104.8161141
3151,1.310501063,0.31632116,0.861650629,11.92699264,1.105296308,2.828959826,0.574178066,29.18365025
4435,2.936669234,0.973858449,1.188092712,20.74756758,1.930599611,2.91453486,1.711064275,186.4137006
6847,1.326007712,0.281522105,0.812638262,7.576259743,1.022073031,2.826883888,0.809577143,22.68160052
6635,0.970035642,0.198349668,1.111970357,10.0799536,0.837361084,2.825645484,1.061991915,36.47561327
4148,0.831062702,0.228813299,0.816629434,9.419069577,1.00265209,2.823951801,1.120106473,69.05841911
2185,1.155732906,0.329868322,0.772016912,9.067476022,1.262572334,2.823162785,0.704881385,117.3966819
4470,1.459423821,0.451614388,0.975501872,9.451456211,1.796075891,2.822457608,1.160178415,61.13881821
3410,2.487589984,0.618485476,1.004534114,7.439387244,0.755387612,2.909118405,0.541114474,35.38522699
8179,17.09678466,5.275591434,3.157203745,45.90554745,0.872776747,3.154188116,2.711996894,233.7288793
9463,13.99284591,2.968990731,2.016901281,14.09094515,1.277526318,3.152894039,1.170452245,78.34985796
4582,1.676386125,0.381055941,1.343323739,11.47158771,1.376795959,2.821499654,1.754334211,87.50138873
3095,1.108804496,0.439588112,0.661399239,6.119060686,0.883401244,2.817793898,0.602981534,36.98674637
6076,2.925003689,0.868984415,1.049165446,15.09037484,0.873093397,2.903722137,1.454998812,127.0786184
4572,2.013691565,0.436308777,1.012984208,12.76743867,1.359240775,2.896383444,1.034828714,54.31953992
275,1.574697441,0.828396358,0.649830306,14.93040615,0.57380623,2.812775554,0.64652673,204.2155214
5756,0.726873205,0.19047113,0.929080198,15.87152274,1.197469263,2.812666908,1.422331401,98.85200838
2450,1.183937535,0.266783201,0.687682095,11.21569495,1.409786137,2.81206912,1.311267885,73.42719747
9080,1.605274491,0.367100891,1.495742567,17.14030667,0.643727535,2.811115283,0.920650544,61.69877185
484,2.235766314,0.50074677,0.983915033,10.18335187,0.733885758,2.89613957,0.539523776,26.87301713
4645,1.256659621,0.24550474,0.958747698,7.027405187,0.749783805,2.80793888,0.585374604,35.78680912
2750,1.529370454,0.451971452,1.494928985,18.69880363,1.377679945,2.806538305,1.621470207,86.12815247
9252,25.40562299,8.321840396,1.984090547,14.62397918,0.963794003,3.147485246,0.863090431,31.34082414
4159,1.08716199,0.224951642,0.889591747,10.26062276,1.442574018,2.80228453,0.930939077,50.93690059
9258,2.558177831,0.715804166,2.367798932,14.2792862,1.225888808,2.893718738,1.054302199,54.68242184
4252,0.899756579,0.260823711,0.890266304,9.188684318,0.85146756,2.801888958,1.198353268,39.38121086
9593,3.527678043,1.422943646,1.87478026,15.89338925,0.982291021,2.888186284,0.769648469,60.62544275
3703,3.272053758,0.799092695,1.669083491,16.18295548,1.281178858,2.876505167,0.502945642,24.96398009
7029,1.649493139,0.667185911,0.754162773,8.086968432,0.989970825,2.800423543,0.818049703,77.46332413
7340,0.746220713,0.291649172,1.331675065,10.41066099,0.489758438,2.799132372,0.572801788,25.22667605
4447,1.874358564,0.387835521,0.779486767,7.046154732,1.44021305,2.797698212,1.153500617,63.11449133
7324,1.576967762,0.560561887,1.059752019,10.41335927,0.728854652,2.796495173,1.055590015,44.16746855
8349,5.804945678,1.282800133,1.173961775,13.5943781,0.652328282,3.142668334,0.529626616,34.65451426
4029,1.647012939,0.459614936,1.0369746,7.136475504,1.192336361,2.796415959,0.765978674,69.42007084
9550,21.79139726,4.736038124,2.320703348,15.37997732,1.259362336,3.137041988,0.923667754,45.40497459
4222,1.233220238,0.425436287,1.207845013,12.74507976,1.642342286,2.79527735,0.616355455,35.16451377
191,2.951958156,0.555566753,3.511415333,30.66384677,1.276928033,2.871970994,3.588999634,408.5938576
2763,0.74611026,0.189913701,1.123822026,9.261167507,0.686433601,2.789355804,0.729202844,72.33901433
3643,0.634478591,0.119365949,0.889062828,9.554071247,0.625500394,2.78580225,0.514530161,36.23541514
995,1.479675924,0.65806825,0.745495908,11.92290271,0.886049044,2.880010043,0.259411046,48.71030997
4212,0.829528514,0.189504539,0.764425918,8.226069182,0.559780823,2.785265929,1.000919244,61.39888626
4898,1.866228916,1.00491895,1.03303726,7.471082111,1.23444743,2.784086055,0.87573381,48.0802318
5800,1.476516988,0.353776901,0.82973876,5.289883909,0.898310433,2.779457084,0.692426448,63.32118683
5800,2.173881216,0.567685611,1.424310454,12.43795831,1.104381264,2.871550725,0.692426448,63.32118683
2756,1.315819982,0.526360187,0.953646081,11.48859877,0.570108056,2.776536269,1.065144653,69.5103398
191,7.849969503,1.880870931,3.571678154,77.60146322,1.013404911,3.135570238,3.588999634,408.5938576
8013,17.75356783,3.459309369,2.416607617,20.82739699,1.182248013,3.127711274,1.717667269,82.25533952
8538,,,,,,,0.985231713,48.58674705
2391,1.27611917,0.335323455,0.566665759,11.40206473,1.322953415,2.775498143,0.762739484,53.67687126
2340,1.260817098,0.235441872,1.049592304,11.18135157,1.648242549,2.774104278,1.000106657,57.1009957
2173,0.480987606,0.099939908,1.188915407,11.15219529,0.998445329,2.773696412,0.502025402,22.57694888
2760,1.986059367,0.426512786,1.386185866,16.76787507,1.286896677,2.773683471,1.168199873,94.46709293
3420,1.062666728,0.19992199,0.737148579,7.921566193,0.622504996,2.772461594,0.576110352,40.57215566
3259,1.043444403,0.470277092,0.885221109,8.604364895,0.992275766,2.771587021,0.674959803,35.85587193
692,1.078965002,0.28019421,0.949075672,10.34131206,1.296117131,5.447500521,0.464654235,48.55379655
3544,0.848750803,0.239800516,1.448140437,8.717156708,0.671639851,2.77088701,0.748531074,46.89188222
4027,0.678381383,0.211006604,0.727783459,8.676551359,0.814065561,2.769208368,0.589333238,52.29098806
8087,2.959283844,1.094531628,1.762030092,14.22858526,0.700471932,2.867841223,0.931096368,74.67970825
9550,19.20543816,6.68039076,1.60091502,16.07861734,1.068385955,3.116077623,0.923667754,45.40497459
4564,1.219948137,0.23437804,0.596961008,10.4109708,1.488914246,2.766846616,1.02891213,51.48879115
2697,0.541867041,0.2005602,0.537757945,10.42654504,0.847245356,4.866980532,0.383120021,48.33570334
2697,0.579580227,0.393189205,1.018771533,6.748037082,0.691515551,4.538176017,0.383120021,48.33570334
2697,0.581393916,0.172725338,0.765392309,10.75639423,0.806481942,2.682186668,0.383120021,48.33570334
2697,0.632887833,0.119340781,0.570150677,8.943885184,1.105772009,1.728150723,0.383120021,48.33570334
2792,1.861426095,0.547914097,1.222997705,10.11405068,1.373385654,2.766338166,1.624662829,86.44484194
3188,1.596628293,0.424297519,0.790595292,8.109910669,1.275329977,2.75285961,0.561645243,20.76673271
8598,2.090785177,0.431456309,1.014785007,8.200981808,1.214389664,2.863671991,1.40109582,51.12578366
7629,0.982552367,0.554599626,0.639379028,5.337694704,1.268355419,2.750714211,0.750944986,35.62671965
2630,0.493514698,0.109815373,0.912582815,17.46908155,1.640284392,2.750504449,0.871446239,104.8161141
6412,3.084364432,0.568431819,3.825805703,26.8959911,2.818441609,2.862878071,2.261817567,223.2952646
5151,1.742058899,0.331920841,1.142340777,11.27879029,0.708712362,2.749561086,0.532407793,34.62898563
1994,1.223854473,0.276727964,1.068412252,8.10126185,1.072908927,2.746436508,0.904247685,47.5733375
5434,1.561904466,0.316718267,1.018708549,8.45906829,0.782275909,2.744431409,0.512346552,36.54992151
9126,8.497097281,2.687810178,1.633947394,14.21167487,0.543505251,3.110134413,1.094622637,64.31724222
3048,1.159925016,0.248648766,0.950735954,13.66527745,0.72347848,2.742936682,0.907870244,47.93716902
8861,4.137283907,0.817518414,1.799507309,12.58164637,0.841903876,2.862240158,1.325309515,52.00037067
3152,1.601818207,0.386637606,0.622561715,8.617517059,1.071354138,2.742086257,0.625635765,31.7990819
4827,1.07792015,0.292241007,0.7338248,11.96825564,1.512258622,2.742084756,0.796649974,46.97463817
1160,0.772454236,0.275158112,0.75630308,13.20725992,0.747577881,3.206609791,0.356841888,47.81436199
1160,1.089102569,0.375017882,1.221971869,9.066627283,0.583757744,3.13586665,0.356841888,47.81436199
1160,0.969497796,0.278820692,0.995092784,17.93285513,0.860864324,2.944963056,0.356841888,47.81436199
1160,1.092379183,0.18953325,0.63254911,17.50387791,1.054276476,1.559749016,0.356841888,47.81436199
4444,2.006095579,0.469835873,1.308526339,14.29477198,1.16198465,2.860785706,1.624352707,74.31572641
4199,1.016750829,0.214451968,1.749749551,16.62150741,1.545675584,2.733051856,1.782349968,97.06081398
4199,0.965407831,0.265802027,0.978649114,11.28781759,0.969943009,2.731827255,1.782349968,97.06081398
2785,0.77856974,0.267999409,0.892704721,10.79852391,1.67681742,2.730133696,0.552373514,44.66797277
3244,0.633838764,0.224448475,0.753950482,8.27541264,0.433068161,2.725662252,0.57509382,46.09044144
850,1.231817799,0.271350277,0.678760247,6.089331385,1.031085755,2.722926589,0.55035826,48.7465861
3075,1.034050615,0.248950263,0.833932224,8.679968701,1.04789612,2.721650264,0.54114218,24.75700029
2217,0.709235157,0.17281976,0.661671728,6.791197197,0.91175238,2.721153875,0.57312755,95.45332604
2740,1.586462845,0.35052218,1.647269058,19.84469254,1.249369821,2.720378281,1.199932394,71.37690175
6880,0.90998889,0.201779921,1.091835794,8.762909785,0.999764549,2.720064628,0.757160439,23.35827727
4234,1.245424946,0.329736423,1.220306723,8.677971802,1.291300499,2.719426514,0.671455769,46.10348565
3993,1.353217941,0.547348712,1.283570833,11.27639672,0.96010431,2.715937324,0.908394433,86.01830932
3147,2.494333186,0.855075233,0.812684952,8.821260651,0.844570464,2.860158638,0.884861939,34.00107517
9148,2.844968389,0.63826279,1.218488261,9.930202437,0.863282533,2.854107928,1.426428233,68.75583803
2424,1.272265371,0.375123157,0.752199004,4.441731978,0.557781727,3.859081886,0.485720514,47.4820042
2424,1.426692217,0.264494915,0.734113823,10.66320854,1.451225184,2.233935465,0.485720514,47.4820042
3154,1.409275288,0.287662014,0.976403429,7.113658395,1.038580451,2.714009165,0.628946316,27.15176885
7882,2.285703275,0.793713831,0.959690998,10.79670574,0.92233766,2.853758957,1.038746592,48.71771514
7364,0.861323853,0.476434439,0.718165886,9.3760452,0.872016467,2.712830283,0.962288647,37.73084792
2094,1.332912793,0.380774843,1.253785192,13.13872328,0.59639768,2.712673507,0.645833067,41.8808144
3064,1.167496014,0.281803429,0.933126319,12.91636119,1.058940418,2.710313858,0.55937918,28.43146981
780,0.961742086,0.24768722,0.456048995,6.559759892,1.533702076,2.709028168,0.532733033,30.27652099
3363,0.740118675,0.333569146,1.526386217,14.83650113,0.969554548,2.708122979,1.156658863,61.44515851
2059,0.985887096,0.254450114,0.808920553,8.864747279,0.686190707,2.704757266,1.146671099,50.68766418
5471,1.002573557,0.244845979,1.163063114,11.27672684,1.203696637,2.70254194,0.667610775,33.13722338
9277,21.51795404,5.035750918,2.260477255,12.00539024,1.249988842,3.097016391,0.539940675,25.44842216
8016,6.452395045,1.504012292,1.25497881,12.80827181,0.92353884,3.090703889,1.528136163,86.23505367
2172,1.798658731,0.453071329,1.184826916,10.29070472,1.302425691,2.702139551,1.134877654,80.92662465
8740,3.232161492,0.853327105,1.966618948,13.30540735,1.000798022,2.85270018,1.59192279,127.3383533
2653,0.896079179,0.191923725,0.725865895,7.42240648,0.719784244,2.700292556,1.010246851,76.15470837
9327,2.981401313,0.722418774,1.5521981,11.49725148,0.95580501,2.846084911,1.132201866,32.86201836
4173,1.055387072,0.188812801,0.962595155,6.403165054,1.726138457,2.698664035,1.182288632,55.15284268
2700,1.235893949,0.240010746,0.656919061,7.913920751,2.105661492,2.698573635,1.247205517,76.28806604
3744,4.533547245,0.996194159,0.863925765,8.778847651,0.95804833,2.845796132,1.198546062,76.30450533
3600,0.874832069,0.166684947,1.173518484,11.58662033,0.69537871,2.697831086,0.529334749,34.42910804
9322,4.708536362,1.450735913,3.529548499,26.14363895,0.982029578,2.840809739,2.169366201,62.40476328
2733,1.296819901,0.254540012,1.057477396,9.450311241,1.453527813,2.696177995,0.724126037,45.39524432
