,ID,1AP ∆Ffast normalized
107,341,0.7941955430000001
237,991,0.793729013
959,3427,0.793657275
311,1173,0.793651192
2011,7627,0.793637761
594,2414,0.793629047
206,672,0.7934762275
1895,6856,0.793403949
1607,5960,0.793052202
924,3340,0.793047568
893,3245,0.7930225535
622,2474,0.792983364
1751,6424,0.792853028
1291,4488,0.792431638
326,1188,0.7918803480000001
580,2377,0.791576522
1285,4482,0.7915248725
713,2724,0.790693309
869,3188,0.790595292
1205,4214,0.79044539
1071,3804,0.790152467
1922,7048,0.789826924
130,432,0.789551837
1595,5855,0.788696294
769,2787,0.788568287
838,3135,0.7884139605
2006,7617,0.788306139
2291,8332,0.788122958
620,2469,0.787765491
1218,4229,0.787356136
1830,6766,0.787034019
2124,7971,0.786955217
1838,6774,0.786660127
1833,6769,0.786099483
230,923,0.7859482984999999
1622,5996,0.785947327
697,2706,0.7859463
125,420,0.784795523
830,3122,0.784571205
416,1956,0.7841041815
527,2193,0.783753602
2060,7799,0.783635559
1527,5616,0.783474252
553,2309,0.7825809459999999
1862,6800,0.782475017
1500,5285,0.781857747
1973,7355,0.781740344
874,3204,0.781664712
1859,6797,0.781385433
1357,4591,0.780909825
1010,3556,0.780820422
1025,3619,0.780689812
2001,7612,0.780110655
1436,4824,0.780092411
572,2360,0.779550853
1255,4447,0.779486767
1098,3963,0.779462796
1630,6015,0.77940085
0,70,0.7791624165
1553,5711,0.778739114
1582,5819,0.778638659
1931,7065,0.778314569
1608,5963,0.778259497
1965,7180,0.777917705
2061,7801,0.777880708
1660,6104,0.777671257
1283,4479,0.777271145
1084,3839,0.776917652
1541,5662,0.776779779
515,2176,0.776717729
1701,6371,0.776169909
1375,4619,0.776140318
1625,6006,0.775756992
880,3230,0.775705986
586,2396,0.775687912
282,1116,0.7750048325
1390,4641,0.774942731
448,2076,0.77479986
2146,8002,0.77435646
1015,3564,0.774055437
1388,4639,0.773799852
1482,5077,0.773658976
361,1224,0.773502023
680,2684,0.773439455
791,3033,0.773408113
1610,5967,0.772776993
1144,4143,0.772759984
1026,3620,0.772603312
30,189,0.772058466
1457,4853,0.771949137
329,1191,0.771892469
1555,5719,0.771724241
1308,4507,0.771615514
977,3480,0.771491471
367,1242,0.771248
191,619,0.771199163
1045,3699,0.771186652
686,2693,0.7706239605
2025,7655,0.770617364
940,3371,0.770309714
1842,6778,0.770221139
1616,5987,0.769796112
651,2628,0.7697367214999999
1472,4871,0.769583348
325,1187,0.7692601530000001
380,1561,0.769046769
1997,7607,0.768927101
1629,6014,0.768698669
934,3355,0.766130746
624,2479,0.7660951305
1466,4863,0.765874331
1563,5756,0.7658009219999999
179,584,0.765751619
894,3246,0.765721416
153,494,0.765372097
1951,7102,0.765093965
1836,6772,0.764758748
990,3511,0.76418759
679,2683,0.763229218
2064,7820,0.7631145
954,3419,0.763066624
855,3159,0.762522413
1947,7098,0.762461861
1921,7044,0.762325359
1410,4676,0.762127538
1674,6267,0.761675547
605,2442,0.761659656
2041,7683,0.76162411
434,2052,0.761577613
1082,3832,0.761359882
2338,8397,0.761132052
1800,6731,0.759902168
664,2648,0.759290003
190,616,0.759261031
94,282,0.75909693
2062,7818,0.758905193
2042,7684,0.758784845
134,440,0.758736048
1041,3687,0.75866322
1189,4197,0.7580962185
381,1563,0.757835301
1505,5444,0.757404974
2022,7647,0.757325946
2038,7680,0.757275359
1646,6051,0.757241853
1632,6019,0.757020558
17,150,0.756810949
1337,4556,0.756501047
1176,4182,0.756433224
888,3240,0.756039109
1603,5899,0.755384258
178,576,0.7551335975
1515,5568,0.754470419
480,2120,0.754145373
892,3244,0.753950482
1161,4166,0.753217298
644,2611,0.753216128
1197,4205,0.752667077
931,3351,0.752380205
520,2184,0.7523662600000001
958,3424,0.75157919
1290,4487,0.751570139
342,1205,0.750978982
1865,6805,0.750960841
2453,8599,0.7505829
471,2109,0.750448869
760,2777,0.7501959935
1804,6735,0.750187714
158,504,0.750094509
1225,4287,0.7492446024999999
1075,3811,0.749181879
1079,3824,0.749160016
80,265,0.74836226
372,1300,0.748358406
2043,7687,0.748325344
48,220,0.74830941
675,2668,0.748045116
2044,7688,0.748017082
173,551,0.747915998
1600,5879,0.747854146
1382,4628,0.747747097
941,3380,0.747586525
1890,6840,0.7466672085
921,3332,0.746521665
619,2468,0.7461708925
1621,5995,0.746136127
25,178,0.746135341
238,995,0.745495908
1231,4331,0.745190423
677,2675,0.745078551
1560,5744,0.7450758
1053,3732,0.74487007
154,496,0.744672508
1358,4593,0.744641303
186,604,0.744487965
613,2453,0.744067403
269,1095,0.743535612
437,2059,0.7432559910000001
597,2424,0.7431564135
541,2218,0.743071537
2667,8947,0.742736053
57,230,0.742028501
2019,7643,0.741958153
555,2323,0.7418778214999999
1344,4568,0.741624994
140,455,0.741591145
132,436,0.740914247
73,255,0.7407693694999999
254,1077,0.740353202
1882,6825,0.739969377
782,2979,0.739885069
1841,6777,0.739056301
2067,7851,0.738880897
779,2879,0.738718583
75,258,0.738086237
955,3420,0.737148579
939,3367,0.736517776
59,232,0.735630984
1820,6754,0.735284738
54,227,0.735174487
2284,8323,0.735125999
171,548,0.734021536
1350,4580,0.733930146
1439,4827,0.7338248
1431,4817,0.733729327
883,3233,0.73360771
1449,4844,0.733508068
1031,3648,0.73289576
1929,7060,0.732805142
1096,3956,0.7327484005
1888,6836,0.732501349
2354,8435,0.732167914
1855,6792,0.73183744
1834,6770,0.7315071790000001
198,646,0.731491138
1506,5448,0.731276104
2052,7771,0.731248723
617,2465,0.730421058
905,3263,0.730173703
336,1198,0.729901964
2342,8409,0.729792279
817,3096,0.729585046
780,2937,0.729313066
1557,5724,0.729195409
1639,6036,0.728778895
552,2308,0.728557294
1618,5989,0.728455886
392,1598,0.728202587
98,287,0.7280527880000001
281,1115,0.727854714
1116,4027,0.727783459
1042,3691,0.7276994155000001
908,3268,0.727666098
1440,4829,0.727050615
505,2163,0.726873607
1811,6744,0.726783866
629,2494,0.725584008
2286,8326,0.725288361
64,239,0.725271844
583,2391,0.7249884550000001
1524,5608,0.724520055
1292,4489,0.7243839365
720,2731,0.723684802
798,3044,0.72350359
491,2146,0.7232593535
172,549,0.72302636
532,2205,0.723013584
1956,7108,0.722992713
354,1217,0.722666552
2010,7624,0.722345476
640,2539,0.722200553
1980,7435,0.720723644
1018,3584,0.720130663
71,252,0.720025914
504,2162,0.719818005
1893,6844,0.71969276
1564,5760,0.719192933
169,545,0.7190158925000001
682,2687,0.718765189
1806,6737,0.718645344
289,1124,0.71855392
943,3395,0.71833034
1974,7364,0.718165886
337,1199,0.718151244
672,2661,0.717209091
1544,5681,0.716972283
1435,4823,0.716358029
1796,6695,0.716191756
390,1595,0.715467351
839,3136,0.71531997
514,2174,0.715064948
981,3488,0.71479576
84,271,0.714781789
1789,6664,0.714309751
1986,7568,0.713599893
1816,6749,0.713462369
1463,4859,0.712762023
667,2652,0.712713667
917,3323,0.712603352
1547,5687,0.712293548
1803,6734,0.712275485
1027,3635,0.711806357
2298,8341,0.711086634
2290,8331,0.710579197
2004,7615,0.709747771
671,2660,0.709317384
681,2686,0.709293832
1936,7071,0.70887646
1615,5984,0.708839335
339,1202,0.7082434475
1955,7107,0.707501445
2135,7986,0.706516925
777,2843,0.7064308945
871,3196,0.704634465
907,3265,0.703738616
229,872,0.703223431
1887,6835,0.703096266
394,1600,0.702487577
1038,3679,0.702140777
1232,4341,0.701174486
1409,4675,0.701120301
220,838,0.700456814
1539,5659,0.700374576
79,264,0.7003363490000001
665,2649,0.6998009955
386,1590,0.699762772
348,1211,0.6989302765000001
333,1195,0.698407068
592,2408,0.698318275
1049,3715,0.698147592
554,2315,0.697930973
946,3404,0.697805824
1909,7019,0.697313483
560,2333,0.696648649
307,1167,0.696512071
863,3168,0.696267204
1364,4603,0.696162455
1198,4206,0.695936942
1534,5640,0.695708148
283,1117,0.695503988
241,1044,0.695161538
263,1088,0.694722385
1601,5887,0.694615776
1379,4624,0.694571881
957,3423,0.694336503
1327,4539,0.693741139
213,792,0.69364861
1080,3828,0.693164686
1078,3819,0.692746447
1697,6367,0.692599093
1065,3768,0.692316458
1604,5935,0.689681658
1779,6595,0.68967825
982,3489,0.688954378
44,216,0.688909981
1928,7059,0.688752523
56,229,0.6877173625
29,188,0.687606684
1456,4852,0.686016043
705,2715,0.685724786
2033,7670,0.685263077
1097,3962,0.685256797
1478,4895,0.685250481
795,3039,0.685222538
2288,8329,0.684942044
35,197,0.6848918804999999
1877,6820,0.684297543
1863,6803,0.683491241
185,599,0.683334715
935,3359,0.682967281
796,3040,0.682565368
885,3236,0.682472083
214,796,0.682328576
1462,4858,0.681941058
868,3184,0.68181204
2282,8320,0.681464961
1620,5991,0.680963871
183,594,0.6809421410000001
1077,3816,0.680369896
676,2672,0.680045323
76,261,0.680020938
1523,5604,0.679619988
244,1067,0.67956966
234,983,0.679322542
1998,7608,0.679172483
887,3239,0.67907237
225,850,0.678760247
1577,5803,0.678590963
1832,6768,0.67797178
1892,6843,0.67755707
70,251,0.677179215
1826,6761,0.676780709
567,2352,0.674306081
264,1089,0.674124473
308,1168,0.673976609
1125,4056,0.673179958
929,3348,0.673015325
906,3264,0.672824277
1828,6763,0.672631313
1668,6133,0.672578041
1032,3660,0.671368307
1638,6035,0.670822724
945,3403,0.670642788
1572,5791,0.669032668
355,1218,0.668196092
2085,7901,0.667950064
688,2697,0.667771493
1766,6447,0.6673135525
90,278,0.666715759
246,1069,0.6659476255
1529,5624,0.665875273
1650,6055,0.665222775
1778,6587,0.664660956
1952,7103,0.664605676
1429,4764,0.664392999
1543,5676,0.663740341
2376,8480,0.661927126
523,2187,0.66152049
816,3095,0.661399239
2008,7620,0.661352835
579,2376,0.661237065
358,1221,0.660370904
61,235,0.660258211
884,3235,0.660161181
1448,4843,0.659511865
149,480,0.659143798
899,3252,0.658413921
539,2215,0.658142566
39,208,0.6569450025000001
1554,5712,0.65665538
235,988,0.656055182
133,439,0.655798838
922,3335,0.655739855
1464,4860,0.65565044
1648,6053,0.6554168505
1518,5584,0.655244044
493,2148,0.6545115125000001
203,666,0.654475103
1917,7035,0.654442235
1511,5523,0.654118438
1594,5851,0.653666545
1076,3815,0.653456588
1051,3723,0.653112567
1611,5968,0.650740916
1642,6040,0.65061422
1773,6515,0.64959123
2295,8338,0.649586959
273,1102,0.649410767
218,831,0.649296139
860,3164,0.646980605
1839,6775,0.646299579
1091,3908,0.646197938
517,2178,0.646160378
328,1190,0.644621272
661,2644,0.644384173
1143,4142,0.6434147665
2063,7819,0.642762054
233,979,0.642474046
842,3139,0.641849103
1825,6760,0.641783003
1896,6859,0.640628667
1815,6748,0.640208989
663,2647,0.6401055010000001
1093,3939,0.63980409
205,668,0.639489423
1606,5956,0.639460987
2012,7629,0.639379028
2294,8337,0.639335099
1536,5648,0.63891304
202,664,0.638734378
232,976,0.637676503
256,1079,0.637444633
1635,6028,0.637371021
1614,5980,0.637025732
1073,3808,0.636587709
184,596,0.635518513
319,1181,0.635031372
1802,6733,0.634824946
616,2464,0.634752409
139,452,0.634537919
1154,4156,0.634449
1064,3763,0.63398712
802,3055,0.633718937
239,1012,0.633670683
2037,7679,0.633606958
1519,5591,0.633042171
352,1215,0.6329614045
360,1223,0.632505225
167,542,0.632190915
804,3063,0.631033672
34,196,0.630891025
1530,5628,0.630615719
669,2655,0.630277219
1586,5832,0.629692326
2296,8339,0.628340989
1885,6831,0.628042124
1858,6796,0.628038891
1661,6111,0.627915292
2,107,0.626543456
1526,5615,0.625819679
1510,5516,0.624624118
65,241,0.623267394
1925,7053,0.623226613
1602,5892,0.623161072
338,1201,0.622903463
850,3152,0.622561715
340,1203,0.622122526
189,613,0.622052082
1831,6767,0.621847366
928,3347,0.621614798
393,1599,0.621491154
734,2748,0.620277086
176,554,0.619867616
1531,5631,0.61891172
1848,6785,0.618576452
1142,4141,0.618429002
231,971,0.618355087
21,160,0.616992643
224,848,0.61687049
1971,7331,0.616677246
942,3387,0.615203309
1798,6723,0.615119029
3,114,0.615030098
881,3231,0.614108265
1824,6759,0.61328868
589,2403,0.613250087
1794,6682,0.61105265
1473,4872,0.610116777
1817,6751,0.606142439
268,1094,0.605053516
1797,6715,0.604641457
101,291,0.602969989
122,411,0.602706533
1006,3548,0.601260392
1953,7104,0.6010904
1467,4864,0.600593473
1050,3717,0.600489911
1708,6379,0.600486922
785,3012,0.599777622
1546,5685,0.598690486
38,205,0.598165146
1666,6123,0.597180249
1340,4564,0.596961008
836,3132,0.596702233
823,3108,0.596482969
1562,5749,0.594276123
344,1207,0.594143538
2277,8315,0.594077439
1636,6031,0.593357871
1861,6799,0.592565112
1919,7039,0.591852064
1517,5580,0.591601485
1019,3588,0.590595839
1016,3568,0.590280567
345,1208,0.589337339
102,295,0.589164363
207,687,0.588896891
1070,3803,0.586947626
166,541,0.586137626
250,1073,0.5859877
1645,6048,0.585981051
865,3176,0.585790784
925,3343,0.585501429
387,1591,0.584361461
341,1204,0.583383974
2000,7611,0.583237475
135,444,0.582563778
197,640,0.581311256
882,3232,0.579903422
89,277,0.5797855605
152,493,0.578483867
1475,4883,0.578042763
1325,4535,0.576683657
1846,6783,0.576568316
215,804,0.5748991
1617,5988,0.572875095
82,267,0.5727642415
219,832,0.572434334
51,223,0.569568615
259,1083,0.568020591
366,1237,0.566950753
63,238,0.5666754900000001
1854,6791,0.566444162
1583,5824,0.565729835
347,1210,0.564805607
662,2645,0.5643196775
1545,5684,0.561968902
270,1099,0.5611029235
1627,6011,0.560492205
1381,4627,0.559409931
327,1189,0.55750597
350,1213,0.557105633
1647,6052,0.556991832
1609,5964,0.556931762
62,236,0.555293606
210,779,0.548724031
1567,5775,0.547135458
1822,6756,0.54650623
1474,4876,0.546416044
195,635,0.544279463
1670,6144,0.541829145
1107,3995,0.54028912
228,859,0.539443939
1792,6676,0.534515227
353,1216,0.533858192
267,1093,0.533237438
1108,4003,0.531970617
1537,5651,0.53150339
1055,3739,0.531257125
1525,5611,0.531230755
200,659,0.531038993
1821,6755,0.528517623
878,3220,0.528500595
182,588,0.527725173
305,1165,0.527608984
1520,5596,0.525226068
1857,6795,0.525222804
192,623,0.523969942
335,1197,0.5206549045
1920,7043,0.519930044
1844,6780,0.519716075
1551,5700,0.519346953
47,219,0.5168823215
1939,7074,0.514636025
194,632,0.51388916
1819,6753,0.513465779
1791,6675,0.511584648
159,508,0.509959427
209,732,0.508164784
331,1193,0.508088516
275,1104,0.506533115
294,1130,0.505568869
516,2177,0.505017632
822,3107,0.503700911
1521,5599,0.502446736
181,587,0.502436215
170,547,0.502094197
86,274,0.499961822
227,856,0.498287761
187,607,0.49764772
204,667,0.496326102
2283,8322,0.496279886
509,2169,0.492591523
196,639,0.488475111
375,1549,0.485228459
1927,7055,0.484721801
201,663,0.483158775
1851,6788,0.481144459
1814,6747,0.480656699
1589,5835,0.474556718
1944,7090,0.474166786
212,787,0.47136943
1528,5620,0.469967265
1753,6427,0.468091124
49,221,0.466185102
1946,7097,0.465779737
58,231,0.463671852
1533,5639,0.462732408
389,1593,0.46070642
1566,5772,0.459590102
211,780,0.456048995
165,540,0.450106126
221,840,0.449336145
226,855,0.447001174
1336,4555,0.445618853
293,1129,0.444998954
1538,5652,0.444082533
287,1121,0.437742453
1128,4069,0.437161136
175,553,0.434262234
1706,6376,0.424181261
1923,7051,0.411790282
1869,6811,0.407715662
1532,5636,0.406600403
2059,7798,0.406309889
1561,5747,0.40433619
216,808,0.402366845
290,1125,0.4015077725
304,1163,0.396368592
223,844,0.395280006
1522,5603,0.395060649
261,1086,0.39470452
1641,6039,0.388449988
356,1219,0.378308673
199,651,0.368531217
222,843,0.355493155
292,1127,0.346052935
1843,6779,0.311454508
832,3124,0.299123881
827,3116,0.298321775
789,3027,0.288898073
786,3019,0.288450752
826,3115,0.283810428
174,552,0.282146863
